yaw1,yaw2,pitch1,pitch2,intensity
43.0,133.0,-1.5999999999999996,1.6000000000000032,0.0
43.0,133.0,-1.5999999999999996,1.7000000000000033,0.0
43.0,133.0,-1.5999999999999996,1.8000000000000034,0.0
43.0,133.0,-1.5999999999999996,1.9000000000000035,0.0
43.0,133.0,-1.4999999999999996,-2.0,7321587.858280017
43.0,133.0,-1.4999999999999996,-1.9,7265629.196199226
43.0,133.0,-1.4999999999999996,-1.7999999999999998,7140480.255445519
43.0,133.0,-1.4999999999999996,-1.6999999999999997,6947176.760632748
43.0,133.0,-1.4999999999999996,-1.5999999999999996,6679972.7587561235
43.0,133.0,-1.4999999999999996,-1.4999999999999996,6395564.302835015
43.0,133.0,-1.4999999999999996,-1.3999999999999995,6062695.998509096
43.0,133.0,-1.4999999999999996,-1.2999999999999994,5721085.378777859
43.0,133.0,-1.4999999999999996,-1.1999999999999993,5384929.59799167
43.0,133.0,-1.4999999999999996,-1.0999999999999992,5042862.202096188
43.0,133.0,-1.4999999999999996,-0.9999999999999991,4686344.395809497
43.0,133.0,-1.4999999999999996,-0.899999999999999,4369406.891459596
43.0,133.0,-1.4999999999999996,-0.7999999999999989,4026640.288731684
43.0,133.0,-1.4999999999999996,-0.6999999999999988,3692175.381663627
43.0,133.0,-1.4999999999999996,-0.5999999999999988,3346084.838543024
43.0,133.0,-1.4999999999999996,-0.49999999999999867,3002598.4570898702
43.0,133.0,-1.4999999999999996,-0.3999999999999986,2670266.5330943028
43.0,133.0,-1.4999999999999996,-0.2999999999999985,2330986.366753607
43.0,133.0,-1.4999999999999996,-0.1999999999999984,1994447.5488600032
43.0,133.0,-1.4999999999999996,-0.09999999999999831,1649461.0929250605
43.0,133.0,-1.4999999999999996,1.7763568394002505e-15,1310270.525202304
43.0,133.0,-1.4999999999999996,0.10000000000000187,991112.0172967032
43.0,133.0,-1.4999999999999996,0.20000000000000195,649261.2067789021
43.0,133.0,-1.4999999999999996,0.30000000000000204,358754.0948599129
43.0,133.0,-1.4999999999999996,0.40000000000000213,115363.95112357073
43.0,133.0,-1.4999999999999996,0.5000000000000022,0.0
43.0,133.0,-1.4999999999999996,0.6000000000000023,0.0
43.0,133.0,-1.4999999999999996,0.7000000000000024,0.0
43.0,133.0,-1.4999999999999996,0.8000000000000025,0.0
43.0,133.0,-1.4999999999999996,0.9000000000000026,0.0
43.0,133.0,-1.4999999999999996,1.0000000000000027,0.0
43.0,133.0,-1.4999999999999996,1.1000000000000028,0.0
43.0,133.0,-1.4999999999999996,1.2000000000000028,0.0
43.0,133.0,-1.4999999999999996,1.300000000000003,0.0
43.0,133.0,-1.4999999999999996,1.400000000000003,0.0
43.0,133.0,-1.4999999999999996,1.500000000000003,0.0
43.0,133.0,-1.4999999999999996,1.6000000000000032,0.0
43.0,133.0,-1.4999999999999996,1.7000000000000033,0.0
43.0,133.0,-1.4999999999999996,1.8000000000000034,0.0
43.0,133.0,-1.4999999999999996,1.9000000000000035,0.0
43.0,133.0,-1.3999999999999995,-2.0,7229973.59007921
43.0,133.0,-1.3999999999999995,-1.9,7315588.730429628
43.0,133.0,-1.3999999999999995,-1.7999999999999998,7290415.923484496
43.0,133.0,-1.3999999999999995,-1.6999999999999997,7167735.261330262
43.0,133.0,-1.3999999999999995,-1.5999999999999996,7019915.722796214
43.0,133.0,-1.3999999999999995,-1.4999999999999996,6778290.428102685
43.0,133.0,-1.3999999999999995,-1.3999999999999995,6496728.064621999
43.0,133.0,-1.3999999999999995,-1.2999999999999994,6175182.3616449
43.0,133.0,-1.3999999999999995,-1.1999999999999993,5850564.810194135
43.0,133.0,-1.3999999999999995,-1.0999999999999992,5488743.273881765
43.0,133.0,-1.3999999999999995,-0.9999999999999991,5157953.387960376
43.0,133.0,-1.3999999999999995,-0.899999999999999,4806999.477129391
43.0,133.0,-1.3999999999999995,-0.7999999999999989,4458483.770649629
43.0,133.0,-1.3999999999999995,-0.6999999999999988,4135644.0338918655
43.0,133.0,-1.3999999999999995,-0.5999999999999988,3803864.7059945697
43.0,133.0,-1.3999999999999995,-0.49999999999999867,3449032.6113755265
43.0,133.0,-1.3999999999999995,-0.3999999999999986,3124055.8413893417
43.0,133.0,-1.3999999999999995,-0.2999999999999985,2793072.7110624253
43.0,133.0,-1.3999999999999995,-0.1999999999999984,2450774.254595626
43.0,133.0,-1.3999999999999995,-0.09999999999999831,2108560.4322438817
43.0,133.0,-1.3999999999999995,1.7763568394002505e-15,1774976.3416199216
43.0,133.0,-1.3999999999999995,0.10000000000000187,1435773.7008107498
43.0,133.0,-1.3999999999999995,0.20000000000000195,1093750.6793736995
43.0,133.0,-1.3999999999999995,0.30000000000000204,780099.3314201257
43.0,133.0,-1.3999999999999995,0.40000000000000213,467042.51547038154
43.0,133.0,-1.3999999999999995,0.5000000000000022,211772.1496042034
43.0,133.0,-1.3999999999999995,0.6000000000000023,0.0
43.0,133.0,-1.3999999999999995,0.7000000000000024,0.0
43.0,133.0,-1.3999999999999995,0.8000000000000025,0.0
43.0,133.0,-1.3999999999999995,0.9000000000000026,0.0
43.0,133.0,-1.3999999999999995,1.0000000000000027,0.0
43.0,133.0,-1.3999999999999995,1.1000000000000028,0.0
43.0,133.0,-1.3999999999999995,1.2000000000000028,0.0
43.0,133.0,-1.3999999999999995,1.300000000000003,0.0
43.0,133.0,-1.3999999999999995,1.400000000000003,0.0
43.0,133.0,-1.3999999999999995,1.500000000000003,0.0
43.0,133.0,-1.3999999999999995,1.6000000000000032,0.0
43.0,133.0,-1.3999999999999995,1.7000000000000033,0.0
43.0,133.0,-1.3999999999999995,1.8000000000000034,0.0
43.0,133.0,-1.3999999999999995,1.9000000000000035,0.0
43.0,133.0,-1.2999999999999994,-2.0,6917519.091792375
43.0,133.0,-1.2999999999999994,-1.9,7170968.3254637085
43.0,133.0,-1.2999999999999994,-1.7999999999999998,7307955.945837673
43.0,133.0,-1.2999999999999994,-1.6999999999999997,7302869.384470173
43.0,133.0,-1.2999999999999994,-1.5999999999999996,7212410.757039913
43.0,133.0,-1.2999999999999994,-1.4999999999999996,7039122.333542408
43.0,133.0,-1.2999999999999994,-1.3999999999999995,6851500.461149881
43.0,133.0,-1.2999999999999994,-1.2999999999999994,6604041.3599625975
43.0,133.0,-1.2999999999999994,-1.1999999999999993,6282451.93711552
43.0,133.0,-1.2999999999999994,-1.0999999999999992,5954926.249224096
43.0,133.0,-1.2999999999999994,-0.9999999999999991,5607223.81958429
43.0,133.0,-1.2999999999999994,-0.899999999999999,5292593.3646956775
43.0,133.0,-1.2999999999999994,-0.7999999999999989,4933919.089556644
43.0,133.0,-1.2999999999999994,-0.6999999999999988,4586482.083105545
43.0,133.0,-1.2999999999999994,-0.5999999999999988,4250503.416700263
43.0,133.0,-1.2999999999999994,-0.49999999999999867,3905977.208236577
43.0,133.0,-1.2999999999999994,-0.3999999999999986,3586306.903847051
43.0,133.0,-1.2999999999999994,-0.2999999999999985,3246751.067278011
43.0,133.0,-1.2999999999999994,-0.1999999999999984,2924366.5643965914
43.0,133.0,-1.2999999999999994,-0.09999999999999831,2567847.4944523815
43.0,133.0,-1.2999999999999994,1.7763568394002505e-15,2245594.748910094
43.0,133.0,-1.2999999999999994,0.10000000000000187,1911958.9128626292
43.0,133.0,-1.2999999999999994,0.20000000000000195,1569385.6571378235
43.0,133.0,-1.2999999999999994,0.30000000000000204,1224247.7464669526
43.0,133.0,-1.2999999999999994,0.40000000000000213,916389.8623332414
43.0,133.0,-1.2999999999999994,0.5000000000000022,594558.9748199706
43.0,133.0,-1.2999999999999994,0.6000000000000023,298001.8445549901
43.0,133.0,-1.2999999999999994,0.7000000000000024,72437.29441546193
43.0,133.0,-1.2999999999999994,0.8000000000000025,0.0
43.0,133.0,-1.2999999999999994,0.9000000000000026,0.0
43.0,133.0,-1.2999999999999994,1.0000000000000027,0.0
43.0,133.0,-1.2999999999999994,1.1000000000000028,0.0
43.0,133.0,-1.2999999999999994,1.2000000000000028,0.0
43.0,133.0,-1.2999999999999994,1.300000000000003,0.0
43.0,133.0,-1.2999999999999994,1.400000000000003,0.0
43.0,133.0,-1.2999999999999994,1.500000000000003,0.0
43.0,133.0,-1.2999999999999994,1.6000000000000032,0.0
43.0,133.0,-1.2999999999999994,1.7000000000000033,0.0
43.0,133.0,-1.2999999999999994,1.8000000000000034,0.0
43.0,133.0,-1.2999999999999994,1.9000000000000035,0.0
43.0,133.0,-1.1999999999999993,-2.0,6568150.06147151
43.0,133.0,-1.1999999999999993,-1.9,6841579.849015845
43.0,133.0,-1.1999999999999993,-1.7999999999999998,7092389.994588636
43.0,133.0,-1.1999999999999993,-1.6999999999999997,7252326.622525739
43.0,133.0,-1.1999999999999993,-1.5999999999999996,7295770.8100413885
43.0,133.0,-1.1999999999999993,-1.4999999999999996,7229082.2765552215
43.0,133.0,-1.1999999999999993,-1.3999999999999995,7124082.54918607
43.0,133.0,-1.1999999999999993,-1.2999999999999994,6930842.055486744
43.0,133.0,-1.1999999999999993,-1.1999999999999993,6691927.405254544
43.0,133.0,-1.1999999999999993,-1.0999999999999992,6390200.260208752
43.0,133.0,-1.1999999999999993,-0.9999999999999991,6066897.110356747
43.0,133.0,-1.1999999999999993,-0.899999999999999,5719705.888742708
43.0,133.0,-1.1999999999999993,-0.7999999999999989,5389327.44685349
43.0,133.0,-1.1999999999999993,-0.6999999999999988,5053336.4257138735
43.0,133.0,-1.1999999999999993,-0.5999999999999988,4714566.907070342
43.0,133.0,-1.1999999999999993,-0.49999999999999867,4381546.219784996
43.0,133.0,-1.1999999999999993,-0.3999999999999986,4048676.242990953
43.0,133.0,-1.1999999999999993,-0.2999999999999985,3709120.786040736
43.0,133.0,-1.1999999999999993,-0.1999999999999984,3363918.0617880877
43.0,133.0,-1.1999999999999993,-0.09999999999999831,3044424.0296728294
43.0,133.0,-1.1999999999999993,1.7763568394002505e-15,2696466.8786696745
43.0,133.0,-1.1999999999999993,0.10000000000000187,2367754.9067845577
43.0,133.0,-1.1999999999999993,0.20000000000000195,2042149.2023964748
43.0,133.0,-1.1999999999999993,0.30000000000000204,1705408.7103213489
43.0,133.0,-1.1999999999999993,0.40000000000000213,1351852.6769881286
43.0,133.0,-1.1999999999999993,0.5000000000000022,1015637.7521604288
43.0,133.0,-1.1999999999999993,0.6000000000000023,708117.82951751
43.0,133.0,-1.1999999999999993,0.7000000000000024,410286.5123877367
43.0,133.0,-1.1999999999999993,0.8000000000000025,155006.17017998474
43.0,133.0,-1.1999999999999993,0.9000000000000026,0.0
43.0,133.0,-1.1999999999999993,1.0000000000000027,0.0
43.0,133.0,-1.1999999999999993,1.1000000000000028,0.0
43.0,133.0,-1.1999999999999993,1.2000000000000028,0.0
43.0,133.0,-1.1999999999999993,1.300000000000003,0.0
43.0,133.0,-1.1999999999999993,1.400000000000003,0.0
43.0,133.0,-1.1999999999999993,1.500000000000003,0.0
43.0,133.0,-1.1999999999999993,1.6000000000000032,0.0
43.0,133.0,-1.1999999999999993,1.7000000000000033,0.0
43.0,133.0,-1.1999999999999993,1.8000000000000034,0.0
43.0,133.0,-1.1999999999999993,1.9000000000000035,0.0
43.0,133.0,-1.0999999999999992,-2.0,6184692.0989593845
43.0,133.0,-1.0999999999999992,-1.9,6480941.2042023735
43.0,133.0,-1.0999999999999992,-1.7999999999999998,6768794.56290091
43.0,133.0,-1.0999999999999992,-1.6999999999999997,7031194.98901014
43.0,133.0,-1.0999999999999992,-1.5999999999999996,7222629.351842729
43.0,133.0,-1.0999999999999992,-1.4999999999999996,7297558.396889871
43.0,133.0,-1.0999999999999992,-1.3999999999999995,7264475.825321736
43.0,133.0,-1.0999999999999992,-1.2999999999999994,7149773.0992384795
43.0,133.0,-1.0999999999999992,-1.1999999999999993,6987876.3893592255
43.0,133.0,-1.0999999999999992,-1.0999999999999992,6758621.74138782
43.0,133.0,-1.0999999999999992,-0.9999999999999991,6496957.265160684
43.0,133.0,-1.0999999999999992,-0.899999999999999,6160859.733780368
43.0,133.0,-1.0999999999999992,-0.7999999999999989,5850477.167043412
43.0,133.0,-1.0999999999999992,-0.6999999999999988,5497469.817052927
43.0,133.0,-1.0999999999999992,-0.5999999999999988,5153069.16606652
43.0,133.0,-1.0999999999999992,-0.49999999999999867,4820109.182098885
43.0,133.0,-1.0999999999999992,-0.3999999999999986,4478647.28589709
43.0,133.0,-1.0999999999999992,-0.2999999999999985,4154295.5068011647
43.0,133.0,-1.0999999999999992,-0.1999999999999984,3812176.943913858
43.0,133.0,-1.0999999999999992,-0.09999999999999831,3489828.2722565476
43.0,133.0,-1.0999999999999992,1.7763568394002505e-15,3155150.347987971
43.0,133.0,-1.0999999999999992,0.10000000000000187,2823503.9473436526
43.0,133.0,-1.0999999999999992,0.20000000000000195,2480710.0821705973
43.0,133.0,-1.0999999999999992,0.30000000000000204,2160943.8808373194
43.0,133.0,-1.0999999999999992,0.40000000000000213,1835718.4425055664
43.0,133.0,-1.0999999999999992,0.5000000000000022,1485122.6659668395
43.0,133.0,-1.0999999999999992,0.6000000000000023,1143309.9601795715
43.0,133.0,-1.0999999999999992,0.7000000000000024,833014.2942371601
43.0,133.0,-1.0999999999999992,0.8000000000000025,530149.8379737913
43.0,133.0,-1.0999999999999992,0.9000000000000026,252953.64696332856
43.0,133.0,-1.0999999999999992,1.0000000000000027,0.0
43.0,133.0,-1.0999999999999992,1.1000000000000028,0.0
43.0,133.0,-1.0999999999999992,1.2000000000000028,0.0
43.0,133.0,-1.0999999999999992,1.300000000000003,0.0
43.0,133.0,-1.0999999999999992,1.400000000000003,0.0
43.0,133.0,-1.0999999999999992,1.500000000000003,0.0
43.0,133.0,-1.0999999999999992,1.6000000000000032,0.0
43.0,133.0,-1.0999999999999992,1.7000000000000033,0.0
43.0,133.0,-1.0999999999999992,1.8000000000000034,0.0
43.0,133.0,-1.0999999999999992,1.9000000000000035,0.0
43.0,133.0,-0.9999999999999991,-2.0,5818313.92613785
43.0,133.0,-0.9999999999999991,-1.9,6100409.079360228
43.0,133.0,-0.9999999999999991,-1.7999999999999998,6408239.195155006
43.0,133.0,-0.9999999999999991,-1.6999999999999997,6690620.248447472
43.0,133.0,-0.9999999999999991,-1.5999999999999996,6961779.5895097945
43.0,133.0,-0.9999999999999991,-1.4999999999999996,7181886.702348514
43.0,133.0,-0.9999999999999991,-1.3999999999999995,7271242.549497163
43.0,133.0,-0.9999999999999991,-1.2999999999999994,7258252.969954244
43.0,133.0,-0.9999999999999991,-1.1999999999999993,7191263.002020303
43.0,133.0,-0.9999999999999991,-1.0999999999999992,7037908.49980421
43.0,133.0,-0.9999999999999991,-0.9999999999999991,6852680.859335283
43.0,133.0,-0.9999999999999991,-0.899999999999999,6590681.771758516
43.0,133.0,-0.9999999999999991,-0.7999999999999989,6280373.612420455
43.0,133.0,-0.9999999999999991,-0.6999999999999988,5938825.991870677
43.0,133.0,-0.9999999999999991,-0.5999999999999988,5585953.578618701
43.0,133.0,-0.9999999999999991,-0.49999999999999867,5278684.998864644
43.0,133.0,-0.9999999999999991,-0.3999999999999986,4928747.084146213
43.0,133.0,-0.9999999999999991,-0.2999999999999985,4590221.735606357
43.0,133.0,-0.9999999999999991,-0.1999999999999984,4274488.492361575
43.0,133.0,-0.9999999999999991,-0.09999999999999831,3934298.549392385
43.0,133.0,-0.9999999999999991,1.7763568394002505e-15,3602362.078018279
43.0,133.0,-0.9999999999999991,0.10000000000000187,3273505.8972020424
43.0,133.0,-0.9999999999999991,0.20000000000000195,2947725.4693901422
